52.406438,81.805079,105.448483 
51.736412,85.359071,102.564517 
50.990235,88.994134,99.675631 
50.167014,92.724144,96.768842 
49.264529,96.565296,93.830175 
48.279010,100.536944,90.844046 
47.204782,104.662776,87.792442 
46.033702,108.972568,84.653730 
44.754239,113.504888,81.400873 
43.349968,118.311515,77.998517 
